ID	Protein
8907	NP_003622.2
8908	NP_115940.2
8909	NP_001012734.1
8910	AAH15733.1
8911	NP_060628.1
8912	NP_056511.2
8913	NP_005527.1
8914	NP_115824.1
8915	NP_758857.1
8916	NP_003525.1
8917	NP_055622.3
8918	NP_056070.1
8919	NP_620417.1
8920	NP_061732.1
8921	NP_005721.3
8922	NP_112477.1
8923	NP_055086.1
8924	NP_000976.1
8925	AAR26431.1
8926	NP_057205.2
8927	NP_004777.1
8928	NP_036607.3
8929	NP_653260.1
8930	NP_000891.2
8931	NP_005277.2
8932	NP_003924.2
8933	NP_076980.2
8934	NP_057583.2
8935	NP_006446.1
8936	NP_008858.1
8937	NP_002956.1
8938	NP_006260.1
8939	NP_776195.1
8940	NP_076934.1
8941	NP_004695.1
8942	NP_005659.1
8943	NP_075064.1
8944	NP_001406.1
8945	NP_009061.1
8946	NP_006369.2
8947	NP_079323.1
8948	NP_001092871.1
8949	NP_005946.2
8950	NP_115527.3
8951	NP_000662.3
8952	NP_653288.1
8953	NP_542159.2
8954	NP_057590.2
8955	NP_149032.1
8956	NP_001807.2
8957	NP_006465.3
8958	NP_076936.1
8959	NP_006602.2
8960	NP_055597.1
8961	NP_060848.2
8962	NP_005631.1
8963	AAH13172.1
8964	NP_003671.1
8965	NP_005184.1
8966	NP_079115.1
8967	NP_003060.2
8968	NP_000657.1
8969	NP_006432.1
8970	NP_004519.1
8971	NP_006102.1
8972	NP_004718.1
8973	NP_000078.2
8974	NP_061324.1
8975	NP_001138.1
8976	NP_000858.2
8977	NP_002591.2
8978	NP_036590.1
8979	NP_078884.1
8980	NP_976224.2
8981	NP_057630.1
8982	NP_077321.3
8983	NP_000839.1
8984	NP_006208.1
8985	NP_057238.3
8986	NP_057648.2
8987	NP_003460.2
8988	NP_066290.1
8989	NP_938408.1
8990	NP_001026881.1
8991	NP_002112.3
8992	NP_066567.1
8993	NP_060625.1
8994	NP_001278.1
8995	NP_036392.2
8996	NP_000378.1
8997	NP_955360.1
8998	NP_006459.3
8999	NP_000364.1
9000	NP_660198.1
9001	NP_056291.2
9002	NP_009098.3
9003	NP_006723.1
9004	NP_004934.1
9005	Q96LA8
9006	NP_659489.1
9007	NP_079130.2
9008	NP_849199.2
9009	NP_003326.2
9010	NP_001026859.1
9011	NP_004868.1
9012	NP_076927.1
9013	AAH63384.1
9014	AAH32296.1
9015	NP_003403.2
9016	NP_057622.1
9017	NP_077317.2
9018	NP_116078.3
9019	NP_004309.2
9020	NP_002091.2
9021	NP_612365.2
9022	NP_665860.1
9023	NP_116217.1
9024	NP_000523.2
9025	NP_000273.2
9026	NP_067675.1
9027	NP_619790.1
9028	NP_001002265.1
9029	NP_291028.3
9030	NP_000781.1
9031	NP_055732.2
9032	NP_060019.1
9033	NP_003925.1
9034	NP_005152.1
9035	NP_059109.3
9036	NP_694822.2
9037	NP_002892.1
9038	NP_060755.1
9039	NP_060823.3
9040	NP_079352.2
9041	NP_060937.1
9042	NP_919307.1
9043	NP_057399.1
9044	NP_003654.3
9045	NP_699177.1
9046	NP_078837.3
9047	NP_078951.2
9048	NP_056069.2
9049	NP_060439.1
9050	NP_002772.2
9051	NP_036226.1
9052	NP_055975.1
9053	NP_055192.1
9054	NP_004953.1
9055	NP_001034230.1
9056	NP_001020262.1
9057	NP_115557.1
9058	NP_116126.2
9059	NP_002407.1
9060	NP_004052.2
9061	NP_001001711.1
9062	NP_060389.1
9063	NP_005358.2
9064	NP_000840.2
9065	NP_061178.1
9066	NP_057286.1
9067	NP_066926.1
9068	NP_076943.1
9069	NP_079111.1
9070	NP_079146.2
9071	NP_060764.3
9072	NP_001206.2
9073	NP_115627.5
9074	NP_056496.1
9075	NP_060522.3
9076	NP_000060.2
9077	NP_786924.1
9078	AAH53553.1
9079	NP_057615.2
9080	NP_057392.1
9081	NP_006808.1
9082	NP_001713.2
9083	NP_060911.2
9084	NP_443129.3
9085	NP_004749.1
9086	NP_671725.1
9087	NP_660341.2
9088	NP_006172.1
9089	NP_149053.1
9090	NP_057186.1
9091	NP_000330.1
9092	NP_002581.2
9093	NP_008828.1
9094	NP_003062.2
9095	NP_714915.2
9096	NP_612357.4
9097	NP_071769.1
9098	NP_056270.2
9099	NP_001002032.1
9100	NP_660281.2
9101	NP_006678.1
9102	NP_004095.4
9103	NP_002758.1
9104	NP_775898.2
9105	NP_001036162.1
9106	NP_699195.1
9107	NP_061838.1
9108	NP_006428.2
9109	NP_005653.3
9110	NP_002550.2
9111	NP_000736.2
9112	NP_003909.2
9113	NP_113668.2
9114	NP_000572.2
9115	NP_001853.2
9116	NP_060933.2
9117	NP_057576.2
9118	NP_573568.1
9119	NP_005802.1
9120	NP_003184.1
9121	NP_064545.1
9122	NP_612199.2
9123	NP_002502.1
9124	NP_003042.3
9125	NP_004488.2
9126	NP_443193.1
9127	NP_079086.1
9128	NP_057574.2
9129	NP_775786.2
9130	NP_055674.3
9131	NP_002612.1
9132	NP_055552.1
9133	NP_009157.1
9134	NP_009164.1
9135	NP_291025.3
9136	NP_001009921.1
9137	NP_065579.2
9138	NP_054788.1
9139	NP_005200.1
9140	CAC79538.1
9141	NP_004045.1
9142	NP_078791.2
9143	NP_940969.1
9144	NP_001141.1
9145	NP_000285.1
9146	NP_115492.1
9147	NP_036479.1
9148	NP_036259.2
9149	NP_573400.3
9150	NP_003299.2
9151	NP_000238.1
9152	NP_055880.1
9153	NP_037385.2
9154	NP_009215.1
9155	NP_060786.1
9156	NP_004198.1
9157	NP_061940.1
9158	NP_848649.3
9159	NP_071319.2
9160	NP_055984.1
9161	NP_055323.2
9162	NP_004786.2
9163	NP_001091986.1
9164	NP_872418.1
9165	NP_076990.4
9166	NP_054786.2
9167	NP_036308.1
9168	NP_002111.1
9169	NP_055029.1
9170	NP_036474.1
9171	NP_001453.1
9172	NP_000764.1
9173	NP_997237.1
9174	NP_006837.2
9175	NP_115919.1
9176	NP_004601.3
9177	NP_002763.1
9178	NP_742024.1
9179	NP_005323.1
9180	NP_955450.2
9181	NP_005156.1
9182	NP_005608.1
9183	NP_067015.2
9184	NP_065885.1
9185	NP_061333.1
9186	NP_776057.1
9187	NP_542184.1
9188	NP_055154.3
9189	NP_002181.1
9190	NP_064502.9
9191	NP_942595.1
9192	NP_076971.1
9193	NP_002185.1
9194	NP_060720.1
9195	NP_056082.2
9196	NP_689895.2
9197	NP_005885.1
9198	NP_060634.1
9199	NP_563577.1
9200	NP_006456.1
9201	NP_036290.1
9202	NP_004217.1
9203	NP_056111.1
9204	NP_073565.2
9205	NP_055454.1
9206	NP_065862.1
9207	NP_787114.1
9208	NP_573572.1
9209	NP_060606.3
9210	NP_071741.2
9211	AAQ16198.1
9212	NP_001012337.1
9213	NP_115693.2
9214	NP_919269.2
9215	NP_001084.3
9216	NP_056012.1
9217	NP_057341.1
9218	NP_002325.1
9219	NP_008962.1
9220	NP_002444.2
9221	NP_071496.1
9222	NP_872317.1
9223	NP_620147.1
9224	NP_115723.1
9225	NP_665699.1
9226	NP_056425.1
9227	NP_077017.1
9228	NP_005941.1
9229	NP_000289.1
9230	CAA68744.1
9231	NP_001021.1
9232	NP_067027.1
9233	NP_055496.2
9234	NP_055208.1
9235	NP_115945.4
9236	NP_116181.1
9237	P55316
9238	NP_000511.1
9239	NP_056277.2
9240	NP_542454.2
9241	NP_055528.1
9242	NP_078792.1
9243	NP_060353.2
9244	NP_054831.2
9245	NP_057452.1
9246	NP_055302.1
9247	NP_065816.2
9248	NP_004505.2
9249	NP_001967.1
9250	AAB54009.1
9251	NP_149098.2
9252	BAC04299.1
9253	NP_631948.1
9254	NP_982273.1
9255	NP_000750.1
9256	NP_036476.1
9257	NP_006675.2
9258	NP_079486.1
9259	NP_005472.2
9260	NP_061836.2
9261	NP_443095.2
9262	NP_060830.1
9263	NP_079334.3
9264	NP_002424.3
9265	AAN76356.1
9266	NP_115981.1
9267	NP_659476.2
9268	NP_078820.1
9269	NP_061977.1
9270	NP_998754.1
9271	NP_067627.2
9272	NP_001596.2
9273	NP_055182.3
9274	NP_001091995.1
9275	NP_003722.1
9276	NP_003976.1
9277	NP_510966.1
9278	NP_003136.1
9279	NP_055914.2
9280	NP_619580.1
9281	NP_006052.1
9282	NP_570602.2
9283	NP_075050.3
9284	NP_006027.2
9285	NP_036293.1
9286	NP_001009905.1
9287	NP_002939.2
9288	NP_115766.2
9289	NP_000399.2
9290	NP_001017373.2
9291	NP_073617.1
9292	NP_073557.3
9293	NP_005055.2
9294	NP_542196.2
9295	NP_149061.1
9296	NP_085126.1
9297	NP_115602.2
9298	NP_004087.1
9299	NP_005452.2
9300	NP_003453.2
9301	NP_997186.1
9302	NP_689579.3
9303	NP_006584.1
9304	NP_004445.1
9305	NP_001001924.1
9306	NP_055618.2
9307	NP_055033.2
9308	NP_056000.1
9309	NP_689885.3
9310	NP_000734.2
9311	NP_660287.1
9312	NP_005122.1
9313	NP_060572.3
9314	NP_061923.2
9315	NP_067018.1
9316	NP_064576.1
9317	NP_660339.1
9318	NP_065704.1
9319	NP_006327.2
9320	NP_060328.1
9321	NP_005426.2
9322	NP_003668.2
9323	NP_054779.1
9324	NP_663634.2
9325	NP_061336.1
9326	NP_002495.2
9327	NP_068587.1
9328	NP_055143.2
9329	NP_009180.3
9330	NP_036199.2
9331	NP_054808.1
9332	NP_009007.2
9333	NP_078908.1
9334	NP_079204.1
9335	NP_065796.1
9336	NP_002329.2
9337	NP_061159.1
9338	NP_000920.1
9339	NP_057146.1
9340	NP_055526.2
9341	NP_006745.1
9342	NP_003790.1
9343	NP_003791.3
9344	NP_938204.1
9345	NP_079033.3
9346	NP_056008.1
9347	NP_054765.1
9348	NP_777581.1
9349	NP_060895.1
9350	NP_000318.1
9351	NP_036243.1
9352	NP_006856.2
9353	NP_057359.2
9354	NP_055605.2
9355	NP_006706.2
9356	NP_775919.2
9357	NP_004251.2
9358	BAC05261.1
9359	NP_110428.2
9360	NP_001091952.1
9361	NP_036595.2
9362	NP_006574.1
9363	NP_060273.1
9364	NP_001003681.1
9365	NP_689969.2
9366	NP_008842.1
9367	NP_055207.1
9368	NP_694579.1
9369	NP_006219.1
9370	NP_005531.2
9371	NP_009214.1
9372	NP_036386.1
9373	NP_612372.1
9374	NP_078902.2
9375	NP_000146.2
9376	NP_002274.1
9377	NP_056513.2
9378	NP_008957.1
9379	NP_055165.2
9380	NP_115888.1
9381	AAC83687.1
9382	NP_203754.2
9383	NP_060343.1
9384	NP_000857.1
9385	NP_115686.3
9386	NP_112598.1
9387	NP_056193.2
9388	NP_001898.1
9389	NP_060739.1
9390	NP_078883.1
9391	NP_004709.2
9392	NP_001008661.1
9393	NP_057228.1
9394	NP_001073898.1
9395	NP_001380.2
9396	NP_004566.2
9397	NP_004663.3
9398	NP_001034813.1
9399	NP_005128.1
9400	NP_002368.1
9401	NP_997698.1
9402	NP_115815.1
9403	NP_001006635.1
9404	NP_001335.1
9405	NP_060419.1
9406	NP_694565.1
9407	NP_660305.2
9408	NP_001091896.1
9409	NP_115635.1
9410	NP_067026.2
9411	NP_071936.2
9412	NP_919247.1
9413	NP_009217.3
9414	NP_003667.1
9415	NP_076436.2
9416	NP_055951.2
9417	NP_036257.1
9418	NP_001002909.1
9419	NP_036321.2
9420	NP_000690.1
9421	NP_005422.1
9422	AAQ89084.1
9423	NP_777596.2
9424	NP_079484.1
9425	NP_715639.1
9426	NP_536722.1
9427	NP_006524.1
9428	NP_000512.1
9429	NP_004053.1
9430	NP_001376.1
9431	NP_006815.1
9432	NP_005541.3
9433	NP_775748.2
9434	NP_689814.1
9435	NP_004988.2
9436	NP_004524.3
9437	NP_000194.2
9438	NP_542787.1
9439	NP_054764.2
9440	NP_060555.2
9441	NP_001074305.1
9442	NP_612634.3
9443	NP_848613.1
9444	NP_000948.2
9445	NP_851607.1
9446	NP_076429.1
9447	NP_001880.2
9448	NP_444283.2
9449	NP_689939.1
9450	NP_005438.2
9451	NP_004875.2
9452	NP_624311.1
9453	NP_079016.2
9454	NP_001173.1
9455	NP_055093.2
9456	NP_031397.1
9457	NP_060357.1
9458	NP_878904.2
9459	NP_079488.1
9460	NP_705694.2
9461	NP_001013642.1
9462	NP_055383.1
9463	NP_113674.1
9464	NP_006293.1
9465	NP_067061.1
9466	NP_003124.1
9467	NP_003307.3
9468	NP_055642.3
9469	NP_079191.1
9470	NP_060754.2
9471	NP_003650.1
9472	NP_004277.2
9473	Q8NCN2
9474	P14598
9475	P39880
9476	Q08495
9477	Q9Y2D0
9478	NP_000365.3
9479	Q8N183
9480	P57723
9481	Q9Y291
9482	Q5VUA4
9483	Q9BWT1
9484	O75251
9485	P36402
9486	Q96GX9
9487	O75880
9488	NP_000680.2
9489	Q96T88
9490	NP_000476.1
9491	O60284
9492	Q07020
9493	Q5XKR4
9494	Q8IZT9
9495	Q9BYG8
9496	Q9BWX1
9497	Q8TCS8
9498	P33076
9499	Q14839
9500	Q9UBR1
9501	O00338
9502	Q3YBR2
9503	O00142
9504	Q9Y238
9505	P51826
9506	Q96P20
9507	Q6PGN9
9508	P62807
9509	Q14914
9510	Q14562
9511	O95766
9512	Q12882
9513	Q01664
9514	Q9H6S3
9515	P01106
9516	Q6UB35
9517	Q14119
9518	Q9Y3B7
9519	Q06278
9520	O43248
9521	P50548
9522	Q9UDX5
9523	Q8N573
9524	P20671
9525	Q14938
9526	P50226
9527	P09630
9528	Q92698
9529	Q15415
9530	Q8N6F7
9531	P31275
9532	NP_002454.1
9533	Q9UDW3
9534	P20823
9535	Q8IXQ6
9536	P50135
9537	Q969P6
9538	NP_064586.1
9539	Q03112
9540	Q9NYK5
9541	Q9P2Y4
9542	O60783
9543	Q5H9F3
9544	Q14651
9545	Q9NX20
9546	P09017
9547	Q8WVN8
9548	Q96PC2
9549	Q9ULG1
9550	P40394
9551	Q9UDY6
9552	Q8NFU5
9553	Q9H7D7
9554	Q6ISB3
9555	P07992
9556	Q6PRD7
9557	Q99581
9558	O95926
9559	Q9NR20
9560	P49753
9561	O60231
9562	Q9UL03
9563	P09210
9564	Q92871
9565	Q8IVL1
9566	Q99551
9567	Q03923
9568	O15540
9569	O43474
9570	Q9UGK3
9571	Q70Z53
9572	P22531
9573	NP_689953.1
9574	O75164
9575	P25398
9576	P55895
9577	Q8TE04
9578	P35558
9579	Q9H2J4
9580	P50224
9581	Q15562
9582	P51688
9583	Q9GZZ1
9584	P30260
9585	Q12931
9586	Q15046
9587	Q13287
9588	O94953
9589	P48163
9590	P10619
9591	O75879
9592	P23434
9593	Q9H0W9
9594	P09001
9595	Q0VG06
9596	P08048
9597	Q9NZI7
9598	P40261
9599	Q04727
9600	Q08493
9601	P17010
9602	Q6PL18
9603	Q92841
9604	Q9UI17
9605	P29558
9606	P09067
9607	Q15723
9608	Q9NWF9
9609	O60356
9610	NP_001503.1
9611	Q92526
9612	P28838
9613	P43304
9614	Q96I99
9615	Q9BXI3
9616	P0C7P0
9617	Q99469
9618	Q9ULC6
9619	P15428
9620	Q16540
9621	Q02962
9622	P18054
9623	Q9H7Z6
9624	P31249
9625	Q8TBX8
9626	Q8IUE6
9627	P20591
9628	Q99707
9629	Q06265
9630	Q8NHV9
9631	P09668
9632	Q9HD40
9633	Q96T37
9634	P17706
9635	Q8WVY7
9636	P35237
9637	Q9H4K7
9638	Q9P278
9639	Q99697
9640	P12104
9641	Q15349
9642	Q9BRJ2
9643	Q9BWT3
9644	Q69YI7
9645	Q7Z2X4
9646	P13378
9647	NP_055963.2
9648	P50897
9649	Q9NPC7
9650	P53677
9651	Q9Y6X0
9652	P49589
9653	Q02252
9654	Q96QV6
9655	Q9BWE0
9656	Q9Y2Q9
9657	P82970
9658	O00170
9659	Q9C0F3
9660	Q9HCP0
9661	Q9BSH3
9662	Q9NVS2
9663	Q08050
9664	P42679
9665	P28332
9666	P41229
9667	P63302
9668	Q9NR56
9669	P24752
9670	Q64ET8
9671	Q12950
9672	Q92925
9673	Q96LT9
9674	Q15319
9675	P22304
9676	Q9BZQ8
9677	Q9BUE6
9678	P25325
9679	Q969J2
9680	Q9HBU6
9681	P07864
9682	Q9UIL8
9683	P22061
9684	Q5QNW6
9685	Q58A44
9686	P57721
9687	Q92949
9688	A2A3N6
9689	Q9UKF7
9690	Q12815
9691	NP_000160.1
9692	Q9NQX6
9693	Q5T6S3
9694	Q9UKN8
9695	Q7RTR2
9696	P49411
9697	P43897
9698	Q7Z5Q5
9699	Q9UBW5
9700	P20132
9701	P08236
9702	Q15080
9703	Q6IEG0
9704	P40939
9705	Q9Y6W3
9706	Q8WUN7
9707	O60264
9708	Q9UGC7
9709	P31268
9710	Q9BYD1
9711	Q9BYN0
9712	Q3ZCT1
9713	Q9NQ33
9714	Q99487
9715	P49184
9716	Q9HD34
9717	Q9UJC5
9718	Q96Q11
9719	Q8TE85
9720	Q6P1L8
9721	Q16719
9722	Q9GZP8
9723	Q12946
9724	Q9H2W6
9725	Q8WYK0
9726	P28715
9727	P07203
9728	Q12857
9729	Q16698
9730	Q9UNY5
9731	O94788
9732	Q9HAZ2
9733	Q9NPE2
9734	P78368
9735	P35548
9736	Q96N77
9737	O00472
9738	P82675
9739	Q15022
9740	Q9P032
9741	P35452
9742	Q01851
9743	Q8TF09
9744	Q8TF40
9745	P13284
9746	Q8N3H0
9747	Q9NVV4
9748	Q14249
9749	P36957
9750	Q96KK5
9751	P53004
9752	O75897
9753	P59044
9754	Q14863
9755	Q9NP31
9756	Q9BZE1
9757	Q9UI36
9758	P49638
9759	Q16670
9760	Q9UPN7
9761	Q99879
9762	NP_000660.1
9763	Q02386
9764	Q9BSE5
9765	Q7Z7J5
9766	P51857
9767	P54803
9768	O75570
9769	Q6UXN9
9770	Q9NZE8
9771	NP_073624.2
9772	Q6XUX3
9773	Q01581
9774	Q969Y2
9775	P28347
9776	P23760
9777	Q9UK76
9778	Q96JN0
9779	P82664
9780	Q8WXC3
9781	Q96HA7
9782	Q9Y2J8
9783	P04554
9784	P50219
9785	Q9Y2V3
9786	Q9BW04
9787	P29144
9788	P35453
9789	P22532
9790	P15586
9791	Q16772
9792	P16050
9793	Q9HCG8
9794	Q9UHV7
9795	O60341
9796	Q8WXA9
9797	P55157
9798	Q86XK2
9799	Q96LI5
9800	Q9Y6P5
9801	Q9BYC8
9802	P09874
9803	P49591
9804	NP_001893.2
9805	P35269
9806	Q16822
9807	Q96T66
9808	Q9Y216
9809	Q9HD33
9810	O75394
9811	Q6EKJ0
9812	Q13356
9813	Q13938
9814	Q92665
9815	P21675
9816	Q99873
9817	P17516
9818	Q8WV37
9819	Q9Y4B6
9820	O43182
9821	Q8TAK5
9822	Q9Y3E5
9823	Q96M27
9824	Q9NR19
9825	Q15170
9826	P82909
9827	Q3BBV0
9828	Q6NYC1
9829	Q12873
9830	O75529
9831	P83881
9832	NP_550438.1
9833	Q9ULV5
9834	Q9NP74
9835	Q12951
9836	P46459
9837	Q96A58
9838	Q9UBD5
9839	Q9HBG6
9840	Q8N142
9841	P59942
9842	Q9BU02
9843	P16402
9844	P31271
9845	Q9Y3D5
9846	Q8TCE9
9847	Q9UHN1
9848	Q96RE9
9849	P21399
9850	Q9Y3Z3
9851	Q96S96
9852	Q9NY74
9853	Q9UGL1
9854	Q93008
9855	Q96DT0
9856	Q9UNN4
9857	P04183
9858	Q14CX7
9859	P17947
9860	O43504
9861	O15156
9862	Q13461
9863	Q9Y4A5
9864	Q7RTV3
9865	O75891
9866	Q6DRA6
9867	Q12849
9868	Q9NQR4
9869	P31267
9870	Q9UBP6
9871	P32322
9872	Q16643
9873	P53999
9874	Q6NXG1
9875	Q03060
9876	Q8NHM5
9877	Q8IUM7
9878	Q6WQI6
9879	Q9NV88
9880	P56277
9881	P46439
9882	Q8TAP9
9883	O15178
9884	P48728
9885	P22492
9886	Q7L0Y3
9887	Q86WB0
9888	Q86V15
9889	Q8N9W6
9890	P13349
9891	Q38SD2
9892	NP_000658.1
9893	Q9NRV9
9894	P08729
9895	Q9GZZ0
9896	O00462
9897	Q01064
9898	Q8IVW6
9899	NP_004050.3
9900	NP_005172.1
9901	P11245
9902	Q16666
9903	Q93015
9904	Q9UKI8
9905	O00115
9906	Q9BRV8
9907	Q9UEE5
9908	P08319
9909	Q9NRJ4
9910	P51513
9911	P04066
9912	P41235
9913	Q96EG1
9914	Q01196
9915	O75170
9916	Q86UP8
9917	P0C7P1
9918	Q58A45
9919	Q96RP9
9920	P42785
9921	Q5EBM0
9922	Q9NQX1
9923	O60902
9924	Q9P2W6
9925	Q9BUT1
9926	Q08999
9927	Q8IZU0
9928	P02545
9929	Q8NFG4
9930	Q9P0R6
9931	Q14790
9932	Q16385
9933	Q9H9S0
9934	Q15306
9935	Q9Y6G3
9936	P30838
9937	NP_000845.1
9938	Q7Z7A3
9939	P49640
9940	Q8NEL9
9941	O15091
9942	P82914
9943	O00764
9944	Q9NQ92
9945	Q15910
9946	Q86UE8
9947	Q5TB30
9948	Q13510
9949	P07602
9950	NP_001344.2
9951	Q9BS31
9952	A6NEQ0
9953	Q8N427
9954	Q9C002
9955	Q96T76
9956	P50539
9957	Q16587
9958	O75030
9959	Q9NPC8
9960	Q8WVM0
9961	Q9BUQ8
9962	O14561
9963	O14862
9964	Q13523
9965	Q8IXQ5
9966	O75478
9967	Q3I5F7
9968	Q99547
9969	Q16560
9970	O15370
9971	Q99081
9972	Q7Z569
9973	Q6DN03
9974	P09430
9975	P13995
9976	P52735
9977	Q9H9P8
9978	Q9BXL8
9979	Q5VVJ2
9980	P32314
9981	Q9UPN9
9982	Q8NDX5
9983	Q8N7A1
9984	O75132
9985	Q9Y3D8
9986	P28340
9987	Q9H6T0
9988	Q99729
9989	Q8WXI4
9990	B2CW77
9991	P42765
9992	O14772
9993	Q07973
9994	P60008
9995	Q06416
9996	Q9BY32
9997	P00915
9998	Q96G61
9999	Q5H9J7
10000	P22528
10001	Q8TAT5
10002	P28698
10003	Q13123
10004	P11586
10005	Q8N9N5
10006	Q93088
10007	Q6NXT2
10008	O15131
10009	P0C1S8
10010	Q9UHQ1
10011	Q9NP92
10012	P19388
10013	Q9H0B2
10014	P48729
10015	Q8IZL9
10016	Q9ULV3
10017	Q13761
10018	Q96BP2
10019	Q8NFD5
10020	NP_003158.2
10021	Q8IUQ0
10022	Q13268
10023	P0C665
10024	O60814
10025	P23771
10026	Q2VPK5
10027	P55210
10028	Q9Y4K4
10029	Q9BXL7
10030	Q9P0M9
10031	Q9Y618
10032	Q6V1X1
10033	NP_055410.1
10034	Q96P71
10035	Q9Y2T1
10036	Q9UNL4
10037	O95749
10038	Q7Z591
10039	Q8IXM3
10040	Q6NSW7
10041	Q8TE68
10042	P35251
10043	Q8IXH6
10044	Q86YN6
10045	Q9NWU1
10046	P30711
10047	P28360
10048	Q01459
10049	Q96KF2
10050	P43699
10051	Q9NP86
10052	Q15029
10053	A6NDE4
10054	Q9H582
10055	P82663
10056	Q9UL17
10057	Q2M3C7
10058	P17036
10059	Q9H3D4
10060	Q86XT4
10061	O75526
10062	Q9H4A3
10063	Q6ECI4
10064	O15305
10065	Q06124
10066	P82921
10067	Q9NWU2
10068	P14316
10069	P57053
10070	Q68J44
10071	P15848
10072	Q00444
10073	Q9Y6M4
10074	Q6UB99
10075	P35236
10076	Q53T94
10077	Q9BXL5
10078	Q9BR61
10079	Q9P0K8
10080	Q9Y2R5
10081	Q13105
10082	P51970
10083	A0AVK6
10084	Q9UBR2
10085	P82912
10086	P51116
10087	Q9BWW7
10088	P51580
10089	Q14188
10090	Q9HCU8
10091	P10275
10092	P50225
10093	Q8N5A5
10094	NP_055199.1
10095	Q9Y5B0
10096	Q8IVS2
10097	Q9ULW8
10098	P34059
10099	Q14894
10100	NP_071403.1
10101	Q06330
10102	P11308
10103	Q96A08
10104	Q6XE24
10105	Q9NS39
10106	P51649
10107	Q6ZRS2
10108	P10253
10109	Q99757
10110	Q9UKI9
10111	Q8TBZ0
10112	Q86Y25
10113	O75343
10114	Q9H0U6
10115	P37275
10116	Q96FI4
10117	NP_000404.1
10118	Q58WW2
10119	P36915
10120	Q9H2W2
10121	Q13642
10122	Q5M775
10123	P01857
10124	Q6UB28
10125	Q9P0J6
10126	Q9Y5Q8
10127	Q96AV8
10128	Q13085
10129	Q969F1
10130	Q68DY1
10131	Q8TF76
10132	Q9UPP2
10133	Q9BPZ2
10134	Q9Y675
10135	A6H8Y1
10136	O75648
10137	O76039
10138	Q49AM1
10139	P17861
10140	Q9BTC8
10141	O43316
10142	Q6B8I1
10143	P55317
10144	O95948
10145	P00325
10146	Q9UMR5
10147	P35712
10148	Q9BQ83
10149	P04053
10150	Q9P2K5
10151	Q92922
10152	Q8TE67
10153	P09629
10154	P29353
10155	P35218
10156	Q9H211
10157	Q12837
10158	O94913
10159	O00321
10160	O14646
10161	Q8N4E7
10162	Q96BN2
10163	Q93079
10164	Q8N1G1
10165	P19419
10166	Q9H611
10167	Q92830
10168	P56524
10169	O43325
10170	O75363
10171	P42330
10172	P53539
10173	P54274
10174	Q96AP0
10175	Q03828
10176	P34925
10177	P55196
10178	Q8NFZ5
10179	Q6W2J9
10180	Q9NZD2
10181	Q9Y2X9
10182	Q8N983
10183	Q9NZJ9
10184	O43819
10185	Q9BV79
10186	Q03701
10187	Q92769
10188	P83111
10189	Q15572
10190	Q9NNW7
10191	Q9BYD6
10192	Q16891
10193	Q96AZ6
10194	Q8N5F7
10195	Q0VD86
10196	Q00056
10197	Q05952
10198	Q9Y3D3
10199	Q70SY1
10200	P17405
10201	Q9GZR1
10202	Q9NX70
10203	Q8IXF0
10204	Q9HCE6
10205	P38571
10206	Q6P1X5
10207	Q92664
10208	P78337
10209	Q15072
10210	Q16676
10211	Q9NZC4
10212	Q99880
10213	P37108
10214	Q92522
10215	Q13405
10216	P43351
10217	Q04726
10218	Q9NZL3
10219	O43781
10220	O75807
10221	Q9Y222
10222	O75400
10223	Q49A26
10224	P23527
10225	Q92552
10226	Q9Y399
10227	Q9UIH9
10228	Q86TM3
10229	Q9Y3D9
10230	Q9H9L7
10231	Q9UJV9
10232	P49792
10233	P54868
10234	Q13950
10235	P35325
10236	Q9BV90
10237	P0C1H6
10238	O75503
10239	Q9BYK8
10240	Q92565
10241	Q9Y2L1
10242	O15353
10243	P26367
10244	Q58A63
10245	P26599
10246	Q03167
10247	Q16633
10248	Q5VTD9
10249	NP_003242.1
10250	Q96PU5
10251	Q16539
10252	P17544
10253	O14640
10254	P49841
10255	P12524
10256	Q9Y2P7
10257	O96028
10258	Q8NHW3
10259	Q8N423
10260	Q16655
10261	Q9Y5Y5
10262	P42285
10263	P27815
10264	Q9BQ87
10265	Q13568
10266	P01848
10267	P21917
10268	Q9Y2V7
10269	Q9UHG3
10270	O75638
10271	P42771
10272	Q8NCU7
10273	Q96MW5
10274	Q86T24
10275	Q9P1Z0
10276	A6NLJ0
10277	P51693
10278	O60936
10279	Q7Z3T8
10280	Q9H9E3
10281	Q9UDV6
10282	Q9P2H0
10283	Q9Y6Q1
10284	P37840
10285	A6NIX2
10286	O60683
10287	P23634
10288	Q9NPA0
10289	Q9BQG0
10290	Q9BYV2
10291	Q96JB2
10292	Q9UP83
10293	P04637
10294	NP_000074.2
10295	P40967
10296	Q9UKC9
10297	P05771
10298	P08588
10299	P24588
10300	O95819
10301	P04150
10302	O00626
10303	Q07699
10304	P06753
10305	P02533
10306	P20338
10307	P21731
10308	P49023
10309	Q9HBI1
10310	Q32MZ4
10311	P07437
10312	Q02763
10313	P35348
10314	Q8IWJ2
10315	O60260
10316	Q8IUI8
10317	P43146
10318	Q6ZVN8
10319	Q9H469
10320	P62988
10321	Q8WWY3
10322	Q15370
10323	P33260
10324	P43626
10325	P35367
10326	Q8NEZ5
10327	O75674
10328	Q07812
10329	P62136
10330	Q96Q05
